Name,Redshift,Classification,Requested
WISEA J105821.38+033925.9,0.056700,E,E
WISEA J105827.21+041305.2,0.060991,E0,E
WISEA J105828.43+435737.9,0.057677,S0^-,S0
WISEA J105831.06+063105.4,0.053086,E0,E
WISEA J105839.03+501125.2,0.025389,E0,E
WISEA J105841.58+440437.7,0.052604,E0,E
WISEA J105852.79+435913.6,0.057195,S0^-,S0
WISEA J105852.87+004047.0,0.039463,S0/a,S0
WISEA J105852.87+004047.0,0.039463,S0/a,S0/a
WISEA J105927.71+095008.5,0.064112,S0,E
WISEA J105929.94+084233.0,0.034860,S0/a,S0
WISEA J105929.94+084233.0,0.034860,S0/a,S0/a
WISEA J105941.51+061201.6,0.052075,E0,E
WISEA J105947.05+055743.3,0.051735,E0,E
WISEA J105950.02+072036.0,0.038199,S0/a,S0
WISEA J105950.02+072036.0,0.038199,S0/a,S0/a
WISEA J105954.63+100530.4,0.035808,SBa,S0/a
WISEA J105954.63+100530.4,0.035808,SBa,S0
WISEA J105958.69+085721.7,0.061674,E0,E
WISEA J110046.70-002349.0,0.043673,S0,S0
WISEA J110047.85+103541.7,0.063313,Ep,S0/a
WISEA J110047.85+103541.7,0.063313,Ep,S0
WISEA J110051.83+110045.7,0.027276,SBa,S0/a
WISEA J110051.83+110045.7,0.027276,SBa,S0
WISEA J110055.96+121350.2,0.034453,E0,E
WISEA J110059.58+101854.6,0.036744,S0,S0
WISEA J110117.86+055206.6,0.075658,E0,E
WISEA J110118.16+091712.0,0.036199,S0,S0
WISEA J110122.01-010824.9,0.073734,E0,E
WISEA J110123.27+043314.9,0.038624,E0,E
WISEA J110126.46+094719.6,0.027175,E              Sy1.9,S0
WISEA J110127.22-004305.8,0.044316,S0,S0
WISEA J110139.80+603353.1,0.033452,S0,S0
WISEA J110141.90+054428.5,0.052272,S0^-,S0
WISEA J110143.58+572005.9,0.529022,S0,S0
WISEA J110157.89-144411.0,0.016758,SB(s)dm,B
WISEA J110222.74+080309.5,0.033203,E0,E
WISEA J110233.64+513124.4,0.068684,E0,E
WISEA J110257.26+532710.7,0.042082,S0/a,S0/a
WISEA J110257.26+532710.7,0.042082,S0/a,S0
WISEA J110257.56+073613.5,0.070909,BrClG,E
WISEA J110406.85+050139.0,0.025293,S0^-,S0
WISEA J110413.14+014727.5,0.038609,S0,S0
WISEA J110426.90+460953.3,0.053741,S0,S0
WISEA J110454.85+465830.6,0.079516,E0,E
WISEA J110508.14+101653.3,0.020908,E0,E
WISEA J110511.48+460610.5,0.036829,S0,S0
WISEA J110529.79+033936.2,0.025235,S0/a,S0/a
WISEA J110529.79+033936.2,0.025235,S0/a,S0
WISEA J110535.77+425643.2,0.075703,E0,E
WISEA J110536.01+005240.2,0.070605,E0,E
WISEA J110537.97-001302.7,0.031929,S0/a,S0/a
WISEA J110537.97-001302.7,0.031929,S0/a,S0
WISEA J110538.53+404322.3,0.032892,S0^-,S0
WISEA J110541.09+054223.5,0.050133,E0,E
WISEA J110610.39+423813.5,0.048755,S0^-,S0
WISEA J110623.65+610051.7,0.061750,S0,S0
WISEA J110626.51+025155.3,0.039313,S0^-,S0
WISEA J110626.95+474446.4,0.026825,S0/a,S0
WISEA J110626.95+474446.4,0.026825,S0/a,S0/a
WISEA J110632.69+615415.4,0.052758,S0^-,S0
WISEA J110647.47-005527.0,0.038248,E,E
WISEA J110651.37+441624.8,0.059253,E0,E
WISEA J110723.34+462036.3,0.058750,S0,S0
WISEA J110735.20+071903.4,0.021125,S0,S0
WISEA J110737.37-000138.0,0.066922,E0,E
WISEA J110741.96+663126.1,0.042278,E0,E
WISEA J110745.51+453134.8,0.025553,S0,S0
WISEA J110749.33+435459.8,0.058323,BrClG,E
WISEA J110758.05+445304.0,0.061870,S0/a,S0/a
WISEA J110758.05+445304.0,0.061870,S0/a,S0
WISEA J110808.62+421133.9,0.048460,S0/a,S0
WISEA J110808.62+421133.9,0.048460,S0/a,S0/a
WISEA J110814.20+433729.4,0.075593,S0^-,S0
WISEA J110818.31+420902.9,0.036363,S0/a,S0
WISEA J110818.31+420902.9,0.036363,S0/a,S0/a
WISEA J110820.84+402532.1,0.074819,BrClG,E
WISEA J110823.10+440901.0,0.058737,E0,E
WISEA J110824.91+430046.7,0.049350,E0,E
WISEA J110827.92+064431.0,0.080132,S0^-,S0
WISEA J110828.77+440559.8,0.055924,S0,S0
WISEA J110833.02+512621.8,0.045682,S0^-,S0
WISEA J110835.00+515529.0,0.025880,S0,S0
WISEA J110841.00+032511.4,0.037182,S0^-,S0
WISEA J110848.54+070021.7,0.041239,S0^-,S0
WISEA J110851.88+442718.5,0.061439,BrClG,E
WISEA J110928.24+431520.9,0.075403,BrClG,E
WISEA J110947.67+560738.6,0.050301,S0^-,S0
WISEA J111011.72+051433.7,0.075950,S0,S0
WISEA J111012.85+044703.6,0.030232,S0,S0
WISEA J111020.54-000720.1,0.048253,S0/a,S0
WISEA J111020.54-000720.1,0.048253,S0/a,S0/a
WISEA J111024.67+434943.1,0.075212,E0,E
WISEA J111037.17+091135.2,0.047047,S0/a,S0/a
WISEA J111037.17+091135.2,0.047047,S0/a,S0
WISEA J111038.20+281945.3,0.031942,E0?,E
WISEA J111038.24+055603.8,0.041430,S0^-,S0
WISEA J111045.83+074341.7,0.047553,S0/a,S0
WISEA J111045.83+074341.7,0.047553,S0/a,S0/a
WISEA J111050.26+075101.1,0.073876,E0,E
WISEA J111055.92+040231.6,0.053162,S0^-,S0
WISEA J111101.30+103054.7,0.069039,BrClG,E
WISEA J111106.73+073459.9,0.047849,E0,E
WISEA J111106.93+022847.9,0.035258,Sy,S0/a
WISEA J111106.93+022847.9,0.035258,Sy,S0
WISEA J111116.89-004926.9,0.063987,BrClG,E
WISEA J111129.50+570002.0,0.044663,S0^-,S0
WISEA J111144.78+570202.9,0.044837,S0,S0
WISEA J111155.06+570134.6,0.047145,S0,S0
WISEA J111202.59-001029.4,0.024879,Sa,S0
WISEA J111202.59-001029.4,0.024879,Sa,S0/a
WISEA J111210.30+113934.7,0.075229,S0^-,S0
WISEA J111212.39+094959.0,0.046942,S0^-,S0
WISEA J111212.95+012340.7,0.043903,S0/a,S0/a
WISEA J111212.95+012340.7,0.043903,S0/a,S0
WISEA J111215.13+604847.6,0.036072,S0/a,S0/a
WISEA J111215.13+604847.6,0.036072,S0/a,S0
WISEA J111217.32+563455.8,0.044817,S0/a,S0/a
WISEA J111217.32+563455.8,0.044817,S0/a,S0
WISEA J111223.71+092233.8,0.081553,S0^-,S0
WISEA J111306.59+613818.0,0.045367,LINER,S0
WISEA J111327.84+565933.1,0.046586,E0,E
WISEA J111327.91-000324.3,0.039373,S0/a,S0/a
WISEA J111327.91-000324.3,0.039373,S0/a,S0
WISEA J111344.44+570909.4,0.037809,S0,S0
WISEA J111409.33+022724.6,0.072757,S0,S0
WISEA J111428.41+413327.6,0.072478,E0,E
WISEA J111450.36+022738.0,0.076267,AGN,S0
WISEA J111523.88+542638.0,0.069526,BrClG,E
WISEA J111600.22+000900.7,0.075905,E0,E
WISEA J111615.67+410656.5,0.072221,E0,E
WISEA J111631.90+115044.4,0.046038,S0,S0
WISEA J111632.74+614553.2,0.095661,AGN,S0
WISEA J111643.01+553259.7,0.058121,E0,E
WISEA J111725.87+033211.7,0.049573,E0,E
WISEA J111738.38+050320.7,0.046672,S0^-,S0
WISEA J111739.61+031851.3,0.063098,E,E
WISEA J111750.81+023309.5,0.028930,E0,E
WISEA J111834.32+564858.1,0.072814,E0,E
WISEA J111834.71+422516.9,0.060352,E0,E
WISEA J111836.00+010151.4,0.063241,BrClG,E
WISEA J111903.05+542627.8,0.070919,BrClG,E
WISEA J111903.17+051338.0,0.049758,E0,E
WISEA J111903.41+613342.7,0.054718,S0^-,S0
WISEA J111926.80+005805.1,0.039880,S0^-,S0
WISEA J111955.17+464555.8,0.053870,S0,S0
WISEA J112014.13+500130.9,0.026007,E0,E
WISEA J112023.63-004759.8,0.067862,E0,E
WISEA J112033.17+595213.7,0.054480,S0^-,S0
WISEA J112047.86+573401.1,0.044666,E0,E
WISEA J112049.30+002324.7,0.024494,S0,S0
WISEA J112115.07+563259.9,0.085624,AGN,E
WISEA J112137.61+024138.6,0.048706,E0,E
WISEA J112138.25+610512.9,0.046342,Sb(f),S0
WISEA J112138.25+610512.9,0.046342,Sb(f),S0/a
WISEA J112151.23+405147.0,0.060383,BrClG          AGN,S0
WISEA J112157.20+024309.9,0.047959,E0,E
WISEA J112228.42+412702.7,0.059851,S0^-,S0
WISEA J112236.73+555817.0,0.058371,E0,E
WISEA J112238.00+591855.3,0.051511,BrClG,E
WISEA J112240.23+581552.6,0.053519,E0,E
WISEA J112250.11+581518.1,0.053004,E0,E
WISEA J112257.79+511532.9,0.047946,S0,S0
WISEA J112258.84+561141.7,0.067410,BrClG,S0
WISEA J112303.24+000326.7,0.068594,E0,E
WISEA J112306.44+003646.1,0.063820,S0^-,S0
WISEA J112326.98-004248.7,0.040784,SF,E
WISEA J112353.13+530745.9,0.027113,S0^-,S0
WISEA J112414.52+563906.7,0.046222,E0,E
WISEA J112427.19+665850.6,0.054776,E0,E
WISEA J112446.22+555429.5,0.051329,E0,E
WISEA J112517.15+022648.8,0.049303,S0,S0
WISEA J112543.86+494038.4,0.049679,E0,E
WISEA J112556.04+611338.9,0.047200,S0,S0
WISEA J112558.60+004917.4,0.049216,E0,E
WISEA J112603.96+624545.9,0.063771,S0/a,S0/a
WISEA J112603.96+624545.9,0.063771,S0/a,S0
WISEA J112609.81+521031.3,0.033730,S0,S0
WISEA J112610.98+570610.8,0.057208,E0,E
WISEA J112702.84+573601.1,0.067121,S0/a,S0
WISEA J112702.84+573601.1,0.067121,S0/a,S0/a
WISEA J112710.78+423014.7,0.033475,S0^-,S0
WISEA J112714.11+442103.0,0.071283,S0/a,S0
WISEA J112714.11+442103.0,0.071283,S0/a,S0/a
WISEA J112753.68+012109.0,0.072583,BrClG,E
WISEA J112804.53+414445.3,0.065714,E0,E
WISEA J112831.96+020531.5,0.048871,S0^-,S0
WISEA J112919.33+540733.9,0.068875,E0,E
WISEA J112923.55+511236.2,0.032680,E0,E
WISEA J112927.11+471318.8,0.053318,S0/a,S0
WISEA J112927.11+471318.8,0.053318,S0/a,S0/a
WISEA J112942.86+552249.6,0.068476,BrClG,E
WISEA J112945.10+043454.5,0.084460,S0^-,S0
WISEA J112948.74+441350.0,0.045358,LINER,S0
WISEA J112956.72+541116.2,0.068479,E0,E
WISEA J112957.15+521325.3,0.048310,S0/a,S0
WISEA J112957.15+521325.3,0.048310,S0/a,S0/a
WISEA J113004.79+495135.9,0.046951,S0/a,S0
WISEA J113004.79+495135.9,0.046951,S0/a,S0/a
WISEA J113013.91+595849.7,0.060992,E/S0,E
WISEA J113021.12+432421.2,0.044487,E,S0
WISEA J113040.26+551841.8,0.037838,Sa,S0
WISEA J113040.26+551841.8,0.037838,Sa,S0/a
WISEA J113042.10+020726.0,0.075465,E0,E
WISEA J113103.31+621816.8,0.032774,E0,E
WISEA J113112.94+562703.8,0.060834,E0,E
WISEA J113120.58+555042.7,0.056160,S0^-,S0
WISEA J113139.34+671430.2,0.054124,E0,E
WISEA J113211.87+560252.1,0.058552,S0^-,S0
WISEA J113217.47+415754.0,0.065804,S0,S0
WISEA J113237.69-163510.5,0.012542,,S0
WISEA J113237.69-163510.5,0.012542,,E
WISEA J113246.05+004543.4,0.068018,S0^-,S0
WISEA J113248.58+053023.6,0.021338,S0/a,S0/a
WISEA J113248.58+053023.6,0.021338,S0/a,S0
WISEA J113302.76+624447.5,0.048253,E0,E
WISEA J113305.77-012210.3,0.046235,E0,E
WISEA J113306.37+055500.2,0.068978,E0,E
WISEA J113312.49+552616.8,0.064966,E0,E
WISEA J113329.13+624314.2,0.047686,E0,E
WISEA J113332.94+625017.1,0.047683,E0,E
WISEA J113401.00+012059.5,0.075585,E0,E
WISEA J113402.00+552226.9,0.057710,E0,E
WISEA J113443.33+121312.7,0.064736,E0,E
WISEA J113446.77+053035.3,0.067825,S0,S0
WISEA J113513.19+415437.5,0.060188,E0,E
WISEA J113515.62+511213.5,0.024660,E0,E
WISEA J113523.28+000526.0,0.029176,E0,E
WISEA J113539.88+101003.2,0.041943,S0^-,S0
WISEA J113540.02+551057.9,0.057184,E0,E
WISEA J113605.44+441406.3,0.070118,E0,E
WISEA J113629.11+542103.4,0.063294,Sy,S0
WISEA J113632.50+041051.5,0.062178,S0^-,S0
WISEA J113634.11+105951.1,0.025955,E,S0
WISEA J113643.47+545447.0,0.055375,E0,E
WISEA J113655.53-014456.6,0.047227,E0,E
WISEA J113717.43+573918.2,0.067323,S0^-,S0
WISEA J113759.77+485548.0,0.033435,S0^-,S0
WISEA J113801.27+024610.4,0.047231,S0^-,S0
WISEA J113822.48+450647.9,0.033593,S0/a,S0
WISEA J113822.48+450647.9,0.033593,S0/a,S0/a
WISEA J113839.36-013213.3,0.076861,BrClG,E
WISEA J113847.23-331005.9,0.035658,SA0+,A
WISEA J113847.23-331005.9,0.035658,SA0+,S0
WISEA J113939.46+042217.4,0.073944,AGN,E
WISEA J113949.54+550007.4,0.076038,S0,S0
WISEA J114012.18-033156.1,0.061504,E0,E
WISEA J114034.60-033619.5,0.060555,E0,E
WISEA J114045.51+445559.9,0.069316,E0,E
WISEA J114049.74+014531.8,0.019887,S0/a,S0
WISEA J114049.74+014531.8,0.019887,S0/a,S0/a
WISEA J114054.17-024140.8,0.019432,E0,E
WISEA J114121.27+630441.1,0.046863,S0^-,S0
WISEA J114132.05-021925.7,0.048562,S0,S0
WISEA J114137.52+470447.4,0.034598,E0,E
WISEA J114144.67+122936.2,0.034175,S0,S0
WISEA J114145.09+530805.9,0.058807,S0/a,S0
WISEA J114145.09+530805.9,0.058807,S0/a,S0/a
WISEA J114201.71+651152.6,0.042079,E0,E
WISEA J114202.75+552326.1,0.066675,E0,E
WISEA J114203.26+030017.0,0.040594,E0,E
WISEA J114206.44+113600.0,0.043057,S0^-,S0
WISEA J114206.48+085848.8,0.066114,E0,E
WISEA J114216.12+565639.7,0.079616,E0,E
WISEA J114218.44+492001.3,0.073872,E,E
WISEA J114224.70+085016.9,0.021195,E0,E
WISEA J114256.03+601537.1,0.063667,E0,E
WISEA J114417.56+420513.5,0.060637,S0^-,S0
WISEA J114426.01-015725.3,0.076878,BrClG          AGN,E
WISEA J114449.18+043626.0,0.098609,E0,E
WISEA J114453.02+005622.8,0.028012,S0,S0
WISEA J114529.18-033106.5,0.028688,E0,E
WISEA J114533.03+552400.3,0.052478,S0,E
WISEA J114537.22+520713.2,0.050432,E0,E
WISEA J114542.16-020151.9,0.078778,E0,E
WISEA J114545.74+471028.9,0.053976,E0,E
WISEA J114601.92+552510.7,0.052638,S0/a,S0
WISEA J114601.92+552510.7,0.052638,S0/a,S0/a
WISEA J114602.94+053925.4,0.074109,S0,S0
WISEA J114630.85+453522.7,0.067532,S0^-,S0
WISEA J114642.44+533617.5,0.076847,E0,E
WISEA J114644.32-015341.1,0.027474,S0,S0
WISEA J114654.98+544224.8,0.064381,S0/a,S0
WISEA J114654.98+544224.8,0.064381,S0/a,S0/a
WISEA J114705.73+654715.7,0.045409,S0,S0
WISEA J114717.77+124048.8,0.034063,E0,E
WISEA J114750.95+111419.8,0.070037,E0,E
WISEA J114812.18+525107.6,0.050302,AGN,E
WISEA J114812.86+524222.2,0.049111,E0,E
WISEA J114847.54+654144.9,0.062517,S0^-,S0
WISEA J114858.43+105652.4,0.053487,E0,E
WISEA J114907.04+110239.1,0.083576,S0^-,S0
WISEA J114930.79+424541.2,0.026501,S0/a,S0/a
WISEA J114930.79+424541.2,0.026501,S0/a,S0
WISEA J114936.22+414528.2,0.060619,E0,E
WISEA J114951.11+435632.1,0.068950,BrClG,S0
WISEA J114953.30+054203.1,0.074311,BrClG          AGN,E
WISEA J114953.85+033640.5,0.068642,S0/a,S0/a
WISEA J114953.85+033640.5,0.068642,S0/a,S0
WISEA J115012.44+043315.0,0.039930,E0,E
WISEA J115024.11+544003.4,0.059168,S0^-,S0
WISEA J115042.57-101312.2,0.007932,SB0^0^?,B
WISEA J115042.57-101312.2,0.007932,SB0^0^?,S0
WISEA J115113.47+550659.3,0.079359,Poss. dwarf gal.,E
WISEA J115122.64+000702.4,0.047313,S0,S0
WISEA J115130.12+465848.8,0.054093,S0^-,S0
WISEA J115157.90+532845.7,0.059512,E0,E
WISEA J115218.77+591208.4,0.035998,S0/a,S0/a
WISEA J115218.77+591208.4,0.035998,S0/a,S0
WISEA J115221.33+541048.9,0.060107,E0,E
WISEA J115237.21+652632.8,0.020554,S0/a,S0/a
WISEA J115237.21+652632.8,0.020554,S0/a,S0
WISEA J115237.58+032821.2,0.080478,E0,E
WISEA J115253.44+413624.8,0.052265,S0/a,S0/a
WISEA J115253.44+413624.8,0.052265,S0/a,S0
WISEA J115300.31-134515.9,,SA0-:,S0
WISEA J115300.31-134515.9,,SA0-:,A
WISEA J115301.96-021748.4,0.018613,E0,E
WISEA J115308.88+502825.7,0.033291,S0/a,S0
WISEA J115308.88+502825.7,0.033291,S0/a,S0/a
WISEA J115326.47+633619.0,0.045865,S0a,S0
WISEA J115326.47+633619.0,0.045865,S0a,S0/a
WISEA J115329.00+435559.7,0.072041,S0^-,S0
WISEA J115330.59+524121.9,0.071639,AGN,E
WISEA J115346.68+525413.2,0.049933,S0,S0
WISEA J115348.20+032926.6,0.070085,S0,S0
WISEA J115406.21+591706.8,0.034983,S0/a,S0
WISEA J115406.21+591706.8,0.034983,S0/a,S0/a
WISEA J115414.89+485458.5,0.053946,E0,E
WISEA J115429.41+425848.8,0.023506,Sy2,S0
WISEA J115435.65+431457.9,0.066595,LINER,S0/a
WISEA J115435.65+431457.9,0.066595,LINER,S0
WISEA J115501.82+495358.4,0.059124,E0,E
WISEA J115508.94+104940.0,0.049220,E0,E
WISEA J115513.18-090133.7,0.004917,,S0
WISEA J115515.77+661602.4,0.063040,E0,E
WISEA J115523.86+535358.4,0.060462,E0,E
WISEA J115536.18+504032.8,0.053049,S0,S0
WISEA J115545.14+445343.7,0.071510,E0,E
WISEA J115553.44+113123.8,0.069135,E0,E
WISEA J115606.83+592529.8,0.031960,S0/a,S0/a
WISEA J115606.83+592529.8,0.031960,S0/a,S0
WISEA J115613.11+050059.2,0.071528,S0/a,S0
WISEA J115613.11+050059.2,0.071528,S0/a,S0/a
WISEA J115615.10+045804.4,0.072573,E0,E
WISEA J115625.10+681044.1,0.048305,E,E
WISEA J115626.44+582734.3,0.053841,S0,S0
WISEA J115634.62+535827.4,0.051854,S0,S0
WISEA J115647.34+112746.0,0.048143,E0,E
WISEA J115652.77+133643.3,0.054560,E0,E
WISEA J115654.47+513148.4,0.031402,E0,E
WISEA J115704.55+434937.5,0.025315,LINER,S0/a
WISEA J115704.55+434937.5,0.025315,LINER,S0
WISEA J115708.90+505730.8,0.063807,E0,E
WISEA J115723.21+133518.3,0.054591,S0^-,S0
WISEA J115732.77+111211.4,0.059805,S0,S0
WISEA J115742.56+420457.3,0.066214,S0^-,S0
WISEA J115748.17+425241.8,0.050140,BrClG,E
WISEA J115815.45+501122.1,0.032970,E0,E
WISEA J115844.31+600806.7,0.043471,S0^-,S0
WISEA J115847.68+525920.4,0.061694,E0,E
WISEA J115859.75+485846.3,0.054805,E0,E
WISEA J115926.35+562413.3,0.062825,E0,E
WISEA J115959.12+523756.4,0.062980,S0^-,S0
WISEA J120003.88+560643.3,0.063759,E0,E
WISEA J120028.87-000724.6,0.081243,BrClG          AGN,E
WISEA J120030.68+094700.3,0.068857,S0^-,S0
WISEA J120036.89+432734.0,0.071939,BrClG,E
WISEA J120054.75+561203.5,0.066619,S0^-,S0
WISEA J120114.69+681357.2,0.060243,E0,E
WISEA J120138.03+061245.0,0.036279,S0,S0
WISEA J120146.98+580711.4,0.040969,S0,S0
WISEA J120215.45+455244.5,0.067372,S0^-,S0
WISEA J120223.84+085904.6,0.034577,S0/a,S0
WISEA J120223.84+085904.6,0.034577,S0/a,S0/a
WISEA J120225.95+502732.6,0.062676,E0,E
WISEA J120246.51+002203.6,0.077465,S0,S0
WISEA J120306.27+464140.6,0.072320,S0^-,S0
WISEA J120308.05+110920.4,0.043766,E/S0,S0
WISEA J120309.41+541321.4,0.029677,S0,S0
WISEA J120314.51+543250.0,0.064399,E0,E
WISEA J120318.91+104754.6,0.056537,S0^-,S0
WISEA J120328.74+015835.4,0.020542,S0,S0
WISEA J120334.42+595220.8,0.061662,E0,E
WISEA J120351.46+452133.5,0.067161,E0,E
WISEA J120402.82+112832.4,0.023273,S0,S0
WISEA J120403.36+551218.8,0.019410,E0,E
WISEA J120415.75+092348.9,0.035186,S0^-,S0
WISEA J120419.05-001855.5,0.093758,AGN,S0
WISEA J120420.47+022530.1,0.076207,S0/a,S0/a
WISEA J120420.47+022530.1,0.076207,S0/a,S0
WISEA J120424.74+423342.6,0.053819,E0,E
WISEA J120431.46+131801.3,0.059596,S0^-,S0
WISEA J120432.49+535630.0,0.049730,E0,E
WISEA J120444.71+104642.2,0.068467,S0^-,S0
WISEA J120450.77+541239.1,0.050918,S0/a,S0/a
WISEA J120450.77+541239.1,0.050918,S0/a,S0
WISEA J120452.02+455018.8,0.066285,E0,E
WISEA J120455.99+465900.3,0.043946,S0^-,S0
WISEA J120457.81+490319.5,0.064447,S0,S0
WISEA J120505.58+110341.0,0.063075,E0,E
WISEA J120513.03+424413.3,0.051224,S0/a,S0
WISEA J120513.03+424413.3,0.051224,S0/a,S0/a
WISEA J120517.98+021722.3,0.019973,S0,S0
WISEA J120520.87+023203.3,0.021682,S0/a,S0
WISEA J120520.87+023203.3,0.021682,S0/a,S0/a
WISEA J120523.22+102246.2,0.094877,BrClG,E
WISEA J120527.47+104204.4,0.035404,S0^-,S0
WISEA J120556.01+495956.2,0.063154,Candidate      BLAGN,S0
WISEA J120556.01+495956.2,0.063154,Candidate      BLAGN,S0/a
WISEA J120611.04+450857.0,0.066541,S0/a,S0
WISEA J120611.04+450857.0,0.066541,S0/a,S0/a
WISEA J120614.20+130044.3,0.042304,S0,E
WISEA J120639.38+011703.2,0.018022,S0/a,S0/a
WISEA J120639.38+011703.2,0.018022,S0/a,S0
WISEA J120647.21+011709.8,0.041133,SF,S0
WISEA J120659.98+622616.9,0.040937,E0,E
WISEA J120706.91+565523.1,0.061732,E0,E
WISEA J120713.74+625753.6,0.039266,E0,E
WISEA J120721.76+523524.5,0.061632,S0^-,S0
WISEA J120740.42+123658.4,0.065522,S0,S0
WISEA J120748.58+540220.1,0.049558,S0/a,S0
WISEA J120748.58+540220.1,0.049558,S0/a,S0/a
WISEA J120750.95+423418.8,0.045389,S0^-,S0
WISEA J120817.90+594137.4,0.058389,S0,S0
WISEA J120818.53+121728.9,0.060688,S0,S0
WISEA J120830.52+555922.0,0.040094,SB0a,S0
WISEA J120836.23+624108.6,0.039286,S0/a,S0/a
WISEA J120836.23+624108.6,0.039286,S0/a,S0
WISEA J120844.22-003226.6,0.062584,S0,S0
WISEA J120847.24+520002.7,0.059943,E0,E
WISEA J120855.38+563314.8,0.064179,BrClG,E
WISEA J120907.74+624012.0,0.064549,S0^-,S0
WISEA J120914.74+673825.4,0.059920,E0,E
WISEA J120916.23+053532.8,0.076006,E0,E
WISEA J120925.28+415521.5,0.074869,E0,E
WISEA J120935.24-005444.8,0.059859,E0,E
WISEA J120937.31+130740.2,0.065942,S0/a,S0/a
WISEA J120937.31+130740.2,0.065942,S0/a,S0
WISEA J120940.87+011022.3,0.077745,NLAGN,E
WISEA J120955.94+583639.8,0.063367,E0,E
WISEA J120956.71+470545.5,0.031448,S0^-,S0
WISEA J120958.79+580336.9,0.046867,S0^-,S0
WISEA J121008.65+573336.2,0.063166,E0,E
WISEA J121016.81+052309.7,0.076168,BrClG,E
WISEA J121101.61-015247.6,0.033951,S0,S0
WISEA J121134.94+092107.6,0.026965,S0^-,S0
WISEA J121150.97+132332.1,0.057647,E0,E
WISEA J121210.02+454035.5,0.066430,E0,E
WISEA J121214.00+432122.5,0.023607,S0/a,S0
WISEA J121214.00+432122.5,0.023607,S0/a,S0/a
WISEA J121216.63+443112.6,0.054512,E0,E
WISEA J121236.49+453730.7,0.065851,E0,E
WISEA J121343.29+475700.0,0.064718,S0^-,S0
WISEA J121349.79+122125.3,0.066426,E0,E
WISEA J121354.49+555502.3,0.031062,S0/a,S0
WISEA J121354.49+555502.3,0.031062,S0/a,S0/a
WISEA J121407.70+102919.1,0.045999,S0,S0
WISEA J121423.20+094021.4,0.069268,S0/a,S0/a
WISEA J121423.20+094021.4,0.069268,S0/a,S0
WISEA J121431.90+042606.2,0.076537,E0,E
WISEA J121439.54+052803.9,0.077798,BrClG          AGN,E
WISEA J121515.31+623425.0,0.050717,S0/a,S0
WISEA J121515.31+623425.0,0.050717,S0/a,S0/a
WISEA J121519.32+595803.1,0.060161,E0,E
WISEA J121520.36+494231.6,0.046466,E0,E
WISEA J121527.59-022546.3,0.089121,E0,E
WISEA J121528.03+010102.4,0.047953,S0/a,S0/a
WISEA J121528.03+010102.4,0.047953,S0/a,S0
WISEA J121602.20+122953.3,0.064639,E0,E
WISEA J121606.76+443856.3,0.075542,E0,E
WISEA J121616.26+471815.6,0.066717,S0^-,S0
WISEA J121646.55+444015.8,0.086147,E0,E
WISEA J121649.10-004430.2,0.070805,AGN,E
WISEA J121720.18+463807.3,0.023694,S0/a,S0/a
WISEA J121720.18+463807.3,0.023694,S0/a,S0
WISEA J121727.71+461621.3,0.038388,S0^-,S0
WISEA J121741.11+033921.1,0.076768,E;BrClG,E
WISEA J121748.05+543101.9,0.045742,S0/a,S0/a
WISEA J121748.05+543101.9,0.045742,S0/a,S0
WISEA J121754.04+490208.1,0.040884,E0,E
WISEA J121804.31+033316.8,0.078396,S0,S0
WISEA J121809.50+105654.3,0.024207,S0,S0
WISEA J121809.95+624807.3,0.049685,S0/a,S0
WISEA J121809.95+624807.3,0.049685,S0/a,S0/a
WISEA J121837.78+484308.5,0.044445,E0,E
WISEA J121840.22-001523.1,0.079775,S0,S0
WISEA J121845.61+115334.4,0.027021,S0/a,S0
WISEA J121845.61+115334.4,0.027021,S0/a,S0/a
WISEA J121853.94+100010.2,0.043070,S0/a,S0/a
WISEA J121853.94+100010.2,0.043070,S0/a,S0
WISEA J121857.44+422536.4,0.074182,E0,E
WISEA J121858.26+051516.2,0.076999,E0,E
WISEA J121912.91+423158.4,0.052523,S0,S0
WISEA J121932.31+050430.4,0.078095,E0,E
WISEA J121939.86+035437.9,0.042652,E/S0,E
WISEA J121953.87+415044.9,0.037779,E0,E
WISEA J122006.47+100429.3,0.043357,S0,S0
WISEA J122011.22+174304.3,,"dE,N",E
WISEA J122020.22+413646.3,0.052922,E0,E
WISEA J122021.37+422029.0,0.048539,E0,E
WISEA J122033.11+553544.3,0.044757,S0,S0
WISEA J122112.83+550912.2,0.043879,E0,E
WISEA J122123.24+095053.5,0.046633,S0,S0
WISEA J122159.09+525541.7,0.044964,Sa,S0
WISEA J122212.18+555936.3,0.051678,S0,S0
WISEA J122219.99+154044.5,,dE/I,E
WISEA J122239.47+180518.1,,dE/I,E
WISEA J122259.50+165858.8,0.030710,dE,E
WISEA J122351.67+090749.1,0.024359,S0^-,S0
WISEA J122412.33+091353.3,0.022413,S0^-,S0
WISEA J122416.79+571023.8,0.067900,S0,S0
WISEA J122441.84-121543.0,0.017932,,S0
WISEA J122450.20+445001.3,0.074955,S0/a,S0
WISEA J122450.20+445001.3,0.074955,S0/a,S0/a
WISEA J122456.52+024644.8,0.025972,S0^-,S0
WISEA J122503.26+092223.1,0.022771,S0,S0
WISEA J122524.71+523141.2,0.043418,S0/a,S0/a
WISEA J122524.71+523141.2,0.043418,S0/a,S0
